"日期","省份","城市/来源","新增确诊","疑似确诊","痊愈","死亡"
"20200229","山东省","济南市","47","0","29","0"
"20200229","山东省","青岛市","60","0","48","1"
"20200229","山东省","淄博市","30","0","21","1"
"20200229","山东省","枣庄市","24","0","22","0"
"20200229","山东省","东营市","0","0","0","0"
"20200229","山东省","烟台市","47","0","30","0"
"20200229","山东省","潍坊市","44","0","29","0"
"20200229","山东省","济宁市","258","0","45","0"
"20200229","山东省","泰安市","35","0","29","2"
"20200229","山东省","威海市","38","0","30","0"
"20200229","山东省","日照市","16","0","12","0"
"20200229","山东省","临沂市","49","0","45","0"
"20200229","山东省","德州市","37","0","18","2"
"20200229","山东省","聊城市","38","0","34","0"
"20200229","山东省","滨州市","15","0","12","0"
"20200229","山东省","菏泽市","18","0","17","0"
"20200229","河南省","未公布来源","0","0","9","7"
"20200229","河南省","郑州市","157","0","134","0"
"20200229","河南省","开封市","26","0","18","0"
"20200229","河南省","洛阳市","31","0","27","0"
"20200229","河南省","平顶山市","58","0","53","1"
"20200229","河南省","安阳市","53","0","47","0"
"20200229","河南省","鹤壁市","19","0","18","0"
"20200229","河南省","新乡市","57","0","53","3"
"20200229","河南省","焦作市","32","0","31","1"
"20200229","河南省","濮阳市","17","0","13","0"
"20200229","河南省","许昌市","39","0","37","0"
"20200229","河南省","漯河市","35","0","30","0"
"20200229","河南省","三门峡市","7","0","6","1"
"20200229","河南省","南阳市","156","0","149","3"
"20200229","河南省","商丘市","91","0","86","3"
"20200229","河南省","信阳市","274","0","258","2"
"20200229","河南省","周口市","76","0","65","0"
"20200229","河南省","驻马店市","139","0","139","0"
"20200229","河南省","济源市","5","0","3","0"
"20200229","湖北省","监狱系统","0","0","0","0"
"20200229","湖北省","武汉市","48557","0","17656","2169"
"20200229","湖北省","黄石市","1013","0","688","34"
"20200229","湖北省","十堰市","671","0","421","7"
"20200229","湖北省","宜昌市","931","0","463","31"
"20200229","湖北省","襄阳市","1175","0","802","33"
"20200229","湖北省","鄂州市","1390","0","747","44"
"20200229","湖北省","荆门市","924","0","563","37"
"20200229","湖北省","孝感市","3518","0","2047","115"
"20200229","湖北省","荆州市","1579","0","965","46"
"20200229","湖北省","黄冈市","2904","0","2119","115"
"20200229","湖北省","咸宁市","836","0","677","11"
"20200229","湖北省","随州市","1307","0","797","40"
"20200229","湖北省","恩施土家族苗族自治州","252","0","181","4"
"20200229","湖北省","仙桃市","575","0","408","19"
"20200229","湖北省","潜江市","198","0","107","9"
"20200229","湖北省","天门市","496","0","362","13"
"20200229","湖北省","神农架林区","11","0","10","0"
"20200229","湖南省","长沙市","242","0","174","2"
"20200229","湖南省","株洲市","80","0","62","0"
"20200229","湖南省","湘潭市","36","0","33","0"
"20200229","湖南省","衡阳市","48","0","46","0"
"20200229","湖南省","邵阳市","102","0","95","1"
"20200229","湖南省","岳阳市","156","0","115","1"
"20200229","湖南省","常德市","82","0","72","0"
"20200229","湖南省","张家界市","5","0","5","0"
"20200229","湖南省","益阳市","60","0","59","0"
"20200229","湖南省","郴州市","39","0","35","0"
"20200229","湖南省","永州市","44","0","42","0"
"20200229","湖南省","怀化市","40","0","40","0"
"20200229","湖南省","娄底市","76","0","60","0"
"20200229","湖南省","湘西土家族苗族自治州","8","0","8","0"
"20200229","广东省","未公布来源","0","0","21","0"
"20200229","广东省","广州市","346","0","248","1"
"20200229","广东省","韶关市","10","0","9","0"
"20200229","广东省","深圳市","417","0","299","3"
"20200229","广东省","珠海市","98","0","71","1"
"20200229","广东省","汕头市","25","0","22","0"
"20200229","广东省","佛山市","84","0","47","0"
"20200229","广东省","江门市","23","0","13","0"
"20200229","广东省","湛江市","22","0","17","0"
"20200229","广东省","茂名市","14","0","9","0"
"20200229","广东省","肇庆市","19","0","13","1"
"20200229","广东省","惠州市","62","0","58","0"
"20200229","广东省","梅州市","16","0","12","0"
"20200229","广东省","汕尾市","5","0","5","0"
"20200229","广东省","河源市","4","0","4","0"
"20200229","广东省","阳江市","14","0","11","0"
"20200229","广东省","清远市","12","0","12","0"
"20200229","广东省","东莞市","99","0","63","1"
"20200229","广东省","中山市","66","0","58","0"
"20200229","广东省","潮州市","5","0","5","0"
"20200229","广东省","揭阳市","8","0","6","0"
"20200229","广东省","云浮市","0","0","0","0"
"20200229","广西壮族自治区","南宁市","55","0","50","0"
"20200229","广西壮族自治区","柳州市","24","0","15","0"
"20200229","广西壮族自治区","桂林市","32","0","24","0"
"20200229","广西壮族自治区","梧州市","5","0","5","0"
"20200229","广西壮族自治区","北海市","44","0","33","1"
"20200229","广西壮族自治区","防城港市","19","0","10","0"
"20200229","广西壮族自治区","钦州市","8","0","7","0"
"20200229","广西壮族自治区","贵港市","8","0","6","0"
"20200229","广西壮族自治区","玉林市","11","0","7","0"
"20200229","广西壮族自治区","百色市","3","0","3","0"
"20200229","广西壮族自治区","贺州市","4","0","4","0"
"20200229","广西壮族自治区","河池市","28","0","8","1"
"20200229","广西壮族自治区","来宾市","11","0","4","0"
"20200229","广西壮族自治区","崇左市","0","0","0","0"
"20200229","海南省","未公布来源","0","0","2","0"
"20200229","海南省","海口市","39","0","31","0"
"20200229","海南省","三亚市","54","0","52","1"
"20200229","海南省","三沙市","0","0","0","0"
"20200229","海南省","儋州市","15","0","12","1"
"20200229","海南省","五指山市","0","0","0","0"
"20200229","海南省","琼海市","6","0","5","1"
"20200229","海南省","文昌市","3","0","3","0"
"20200229","海南省","万宁市","13","0","12","0"
"20200229","海南省","东方市","3","0","2","0"
"20200229","海南省","定安县","3","0","2","1"
"20200229","海南省","屯昌县","0","0","0","0"
"20200229","海南省","澄迈县","9","0","7","1"
"20200229","海南省","临高县","6","0","6","0"
"20200229","海南省","白沙黎族自治县","0","0","0","0"
"20200229","海南省","昌江黎族自治县","7","0","5","0"
"20200229","海南省","乐东黎族自治县","2","0","2","0"
"20200229","海南省","陵水黎族自治县","4","0","4","0"
"20200229","海南省","保亭黎族苗族自治县","3","0","1","0"
"20200229","海南省","琼中黎族苗族自治县","1","0","1","0"
"20200229","重庆市","万盛经开区","1","0","0","0"
"20200229","重庆市","两江新区","17","0","14","0"
"20200229","重庆市","高新区","4","0","4","0"
"20200229","重庆市","万州区","118","0","84","4"
"20200229","重庆市","涪陵区","5","0","3","0"
"20200229","重庆市","渝中区","20","0","17","0"
"20200229","重庆市","大渡口区","7","0","6","0"
"20200229","重庆市","江北区","28","0","19","0"
"20200229","重庆市","沙坪坝区","9","0","3","0"
"20200229","重庆市","九龙坡区","21","0","15","1"
"20200229","重庆市","南岸区","15","0","8","0"
"20200229","重庆市","北碚区","0","0","0","0"
"20200229","重庆市","綦江区","23","0","14","0"
"20200229","重庆市","大足区","14","0","10","0"
"20200229","重庆市","渝北区","17","0","15","0"
"20200229","重庆市","巴南区","6","0","3","0"
"20200229","重庆市","黔江区","2","0","2","0"
"20200229","重庆市","长寿区","22","0","14","0"
"20200229","重庆市","江津区","4","0","4","0"
"20200229","重庆市","合川区","23","0","15","0"
"20200229","重庆市","永川区","5","0","5","0"
"20200229","重庆市","南川区","0","0","0","0"
"20200229","重庆市","璧山区","9","0","9","0"
"20200229","重庆市","铜梁区","10","0","7","0"
"20200229","重庆市","潼南区","18","0","8","0"
"20200229","重庆市","荣昌区","9","0","7","0"
"20200229","重庆市","开州区","21","0","19","1"
"20200229","重庆市","梁平区","4","0","4","0"
"20200229","重庆市","武隆区","1","0","1","0"
"20200229","重庆市","城口县","2","0","2","0"
"20200229","重庆市","丰都县","10","0","6","0"
"20200229","重庆市","垫江县","20","0","12","0"
"20200229","重庆市","忠县","21","0","18","0"
"20200229","重庆市","云阳县","25","0","22","0"
"20200229","重庆市","奉节县","22","0","17","0"
"20200229","重庆市","巫山县","10","0","8","0"
"20200229","重庆市","巫溪县","14","0","12","0"
"20200229","重庆市","石柱土家族自治县","15","0","12","0"
"20200229","重庆市","秀山土家族苗族自治县","1","0","1","0"
"20200229","重庆市","酉阳土家族苗族自治县","1","0","1","0"
"20200229","重庆市","彭水苗族土家族自治县","2","0","1","0"
"20200229","四川省","成都市","143","0","88","3"
"20200229","四川省","自贡市","9","0","9","0"
"20200229","四川省","攀枝花市","16","0","16","0"
"20200229","四川省","泸州市","24","0","20","0"
"20200229","四川省","德阳市","18","0","10","0"
"20200229","四川省","绵阳市","22","0","15","0"
"20200229","四川省","广元市","6","0","6","0"
"20200229","四川省","遂宁市","17","0","15","0"
"20200229","四川省","内江市","22","0","18","0"
"20200229","四川省","乐山市","3","0","3","0"
"20200229","四川省","南充市","39","0","23","0"
"20200229","四川省","眉山市","8","0","7","0"
"20200229","四川省","宜宾市","12","0","10","0"
"20200229","四川省","广安市","30","0","23","0"
"20200229","四川省","达州市","42","0","26","0"
"20200229","四川省","雅安市","7","0","6","0"
"20200229","四川省","巴中市","24","0","12","0"
"20200229","四川省","资阳市","4","0","2","0"
"20200229","四川省","阿坝藏族羌族自治州","1","0","1","0"
"20200229","四川省","甘孜藏族自治州","78","0","31","0"
"20200229","四川省","凉山彝族自治州","13","0","10","0"
"20200229","贵州省","贵阳市","36","0","27","1"
"20200229","贵州省","六盘水市","10","0","8","1"
"20200229","贵州省","遵义市","32","0","19","0"
"20200229","贵州省","安顺市","4","0","4","0"
"20200229","贵州省","毕节市","23","0","15","0"
"20200229","贵州省","铜仁市","10","0","10","0"
"20200229","贵州省","黔西南布依族苗族自治州","4","0","4","0"
"20200229","贵州省","黔东南苗族侗族自治州","10","0","10","0"
"20200229","贵州省","黔南布依族苗族自治州","17","0","15","0"
"20200229","云南省","昆明市","53","0","48","0"
"20200229","云南省","曲靖市","13","0","12","0"
"20200229","云南省","玉溪市","14","0","12","1"
"20200229","云南省","保山市","9","0","8","0"
"20200229","云南省","昭通市","25","0","20","0"
"20200229","云南省","丽江市","7","0","7","0"
"20200229","云南省","普洱市","4","0","4","0"
"20200229","云南省","临沧市","1","0","1","0"
"20200229","云南省","楚雄彝族自治州","4","0","4","0"
"20200229","云南省","红河哈尼族彝族自治州","9","0","8","0"
"20200229","云南省","文山壮族苗族自治州","2","0","2","0"
"20200229","云南省","西双版纳傣族自治州","15","0","14","1"
"20200229","云南省","大理白族自治州","13","0","13","0"
"20200229","云南省","德宏傣族景颇族自治州","5","0","4","0"
"20200229","云南省","怒江傈僳族自治州","0","0","0","0"
"20200229","云南省","迪庆藏族自治州","0","0","0","0"
"20200229","西藏自治区","拉萨市","1","0","1","0"
"20200229","西藏自治区","日喀则市","0","0","0","0"
"20200229","西藏自治区","昌都市","0","0","0","0"
"20200229","西藏自治区","林芝市","0","0","0","0"
"20200229","西藏自治区","山南市","0","0","0","0"
"20200229","西藏自治区","那曲市","0","0","0","0"
"20200229","西藏自治区","阿里地区","0","0","0","0"
"20200229","陕西省","未公布来源","0","0","5","0"
"20200229","陕西省","杨凌示范区","1","0","1","0"
"20200229","陕西省","西安市","120","0","100","1"
"20200229","陕西省","铜川市","8","0","6","0"
"20200229","陕西省","宝鸡市","13","0","12","0"
"20200229","陕西省","咸阳市","17","0","16","0"
"20200229","陕西省","渭南市","15","0","9","0"
"20200229","陕西省","韩城市","1","0","1","0"
"20200229","陕西省","延安市","8","0","8","0"
"20200229","陕西省","汉中市","26","0","22","0"
"20200229","陕西省","榆林市","3","0","3","0"
"20200229","陕西省","安康市","26","0","23","0"
"20200229","陕西省","商洛市","7","0","6","0"
"20200229","甘肃省","兰州市","36","0","32","2"
"20200229","甘肃省","嘉峪关市","0","0","0","0"
"20200229","甘肃省","金昌市","1","0","1","0"
"20200229","甘肃省","白银市","4","0","4","0"
"20200229","甘肃省","天水市","12","0","12","0"
"20200229","甘肃省","武威市","0","0","0","0"
"20200229","甘肃省","张掖市","2","0","2","0"
"20200229","甘肃省","平凉市","9","0","6","0"
"20200229","甘肃省","酒泉市","0","0","0","0"
"20200229","甘肃省","庆阳市","3","0","2","0"
"20200229","甘肃省","定西市","9","0","8","0"
"20200229","甘肃省","陇南市","4","0","4","0"
"20200229","甘肃省","临夏回族自治州","3","0","3","0"
"20200229","甘肃省","甘南藏族自治州","8","0","8","0"
"20200229","青海省","西宁市","15","0","15","0"
"20200229","青海省","海东市","0","0","0","0"
"20200229","青海省","海北藏族自治州","3","0","3","0"
"20200229","青海省","黄南藏族自治州","0","0","0","0"
"20200229","青海省","海南藏族自治州","0","0","0","0"
"20200229","青海省","果洛藏族自治州","0","0","0","0"
